title,url,date,body_text,archive_html,body_length
육지 출력제어 실적 안내[2025년 10월 5일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76135&tag=&nPage=5,2025-10-05,"육지 출력제어 실적 안내[2025년 10월 5일(일)] 작성일 2025/10/24 15:13 작성자 경부하기운영자 조회수 443 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 10월 5일(일), 10시~17시 ㅇ 수급실적 : 최대수요 56,927㎿(19시), 최소수요 46,492㎿(05시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76135%26tag%3D%26nPage%3D5.html,342
육지 출력제어 실적 안내[2025년 10월 6일(월)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76136&tag=&nPage=5,2025-10-06,"육지 출력제어 실적 안내[2025년 10월 6일(월)] 작성일 2025/10/24 15:13 작성자 경부하기운영자 조회수 514 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 10월 6일(월), 10시~17시 ㅇ 수급실적 : 최대수요 53,033㎿(20시), 최소수요 43,848㎿(05시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76136%26tag%3D%26nPage%3D5.html,342
육지 출력제어 실적 안내[2025년 10월 7일(화)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76137&tag=&nPage=5,2025-10-07,"육지 출력제어 실적 안내[2025년 10월 7일(화)] 작성일 2025/10/24 15:14 작성자 경부하기운영자 조회수 415 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 10월 7일(화), 10시~17시 ㅇ 수급실적 : 최대수요 56,492㎿(19시), 최소수요 43,593㎿(04시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76137%26tag%3D%26nPage%3D5.html,342
육지 출력제어 실적 안내[2025년 10월 8일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76138&tag=&nPage=5,2025-10-08,"육지 출력제어 실적 안내[2025년 10월 8일(수)] 작성일 2025/10/24 15:14 작성자 경부하기운영자 조회수 542 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 10월 8일(수), 10시~17시 ㅇ 수급실적 : 최대수요 59,071㎿(19시), 최소수요 44,458㎿(05시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76138%26tag%3D%26nPage%3D5.html,342
육지 출력제어 실적 안내[2025년 10월 9일(목)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76139&tag=&nPage=5,2025-10-09,"육지 출력제어 실적 안내[2025년 10월 9일(목)] 작성일 2025/10/24 15:15 작성자 경부하기운영자 조회수 591 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 10월 9일(목), 10시~17시 ㅇ 수급실적 : 최대수요 61,180㎿(19시), 최소수요 45,661㎿(05시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76139%26tag%3D%26nPage%3D5.html,342
육지 출력제어 실적 안내[2025년 11월 01일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76276&tag=&nPage=4,2025-11-01,"육지 출력제어 실적 안내[2025년 11월 01일(토)] 작성일 2025/11/14 14:38 작성자 경부하기운영자 조회수 1,854 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 11월 01일(토), 10시~17시 ㅇ 수급실적 : 최대수요 60,385㎿(19시), 최소수요 44,224㎿(13시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76276%26tag%3D%26nPage%3D4.html,346
육지 출력제어 실적 안내[2025년 11월 02일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76277&tag=&nPage=4,2025-11-02,"육지 출력제어 실적 안내[2025년 11월 02일(일)] 작성일 2025/11/14 14:38 작성자 경부하기운영자 조회수 521 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 11월 02일(일), 10시~17시 ㅇ 수급실적 : 최대수요 60,384㎿(19시), 최소수요 41,305㎿(13시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76277%26tag%3D%26nPage%3D4.html,344
육지 출력제어 실적 안내[2025년 11월 08일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76278&tag=&nPage=4,2025-11-08,"육지 출력제어 실적 안내[2025년 11월 08일(토)] 작성일 2025/11/14 14:40 작성자 경부하기운영자 조회수 685 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 11월 08일(토), 10시~17시 ㅇ 수급실적 : 최대수요 59,993㎿(19시), 최소수요 52,872㎿(04시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76278%26tag%3D%26nPage%3D4.html,344
육지 출력제어 실적 안내[2025년 11월 09일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76279&tag=&nPage=4,2025-11-09,"육지 출력제어 실적 안내[2025년 11월 09일(일)] 작성일 2025/11/14 14:40 작성자 경부하기운영자 조회수 683 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 11월 09일(일), 10시~17시 ㅇ 수급실적 : 최대수요 59,258㎿(19시), 최소수요 41,748㎿(13시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76279%26tag%3D%26nPage%3D4.html,344
육지 출력제어 실적 안내[2025년 11월 15일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76298&tag=&nPage=4,2025-11-15,"육지 출력제어 실적 안내[2025년 11월 15일(토)] 작성일 2025/11/18 09:36 작성자 경부하기운영자 조회수 813 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 11월 15일(토), 10시~17시 ㅇ 수급실적 : 최대수요 60,524㎿(19시), 최소수요 43,953㎿(13시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76298%26tag%3D%26nPage%3D4.html,344
육지 출력제어 실적 안내[2025년 11월 16일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76299&tag=&nPage=4,2025-11-16,"육지 출력제어 실적 안내[2025년 11월 16일(일)] 작성일 2025/11/18 09:36 작성자 경부하기운영자 조회수 2,323 가을철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 11월 16일(일), 10시~17시 ㅇ 수급실적 : 최대수요 60,424㎿(19시), 최소수요 42,100㎿(13시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76299%26tag%3D%26nPage%3D4.html,346
육지 출력제어 실적 안내[2025년 2월 14일(금)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74735&tag=&nPage=15,2025-02-14,"육지 출력제어 실적 안내[2025년 2월 14일(금)] 작성일 2025/04/02 15:38 작성자 경부하기운영자 조회수 1,037 주간 시간대의 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망(또는 당일 기상급변으로 긴급 조치)되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 2월 14일(금), 12시~14시 ㅇ 수급실적 : 최대수요 78,786㎿(09시), 최소수요 62,772㎿(07시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74735%26tag%3D%26nPage%3D15.html,356
육지 출력제어 실적 안내[2025년 2월 18일(화)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74736&tag=&nPage=15,2025-02-18,"육지 출력제어 실적 안내[2025년 2월 18일(화)] 작성일 2025/04/02 15:40 작성자 경부하기운영자 조회수 889 주간 시간대의 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망(또는 당일 기상급변으로 긴급 조치)되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 2월 18일(화), 12시~15시 ㅇ 수급실적 : 최대수요 79,075㎿(19시), 최소수요 62,485㎿(17시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74736%26tag%3D%26nPage%3D15.html,354
육지 출력제어 실적 안내[2025년 2월 19일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74737&tag=&nPage=14,2025-02-19,"육지 출력제어 실적 안내[2025년 2월 19일(수)] 작성일 2025/04/02 15:40 작성자 경부하기운영자 조회수 917 주간 시간대의 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망(또는 당일 기상급변으로 긴급 조치)되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 2월 19일(수), 12시~14시 ㅇ 수급실적 : 최대수요 79,643㎿(09시), 최소수요 63,567㎿(17시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74737%26tag%3D%26nPage%3D14.html,354
육지 출력제어 실적 안내[2025년 2월 20일(목)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74738&tag=&nPage=14,2025-02-20,"육지 출력제어 실적 안내[2025년 2월 20일(목)] 작성일 2025/04/02 15:41 작성자 경부하기운영자 조회수 892 주간 시간대의 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망(또는 당일 기상급변으로 긴급 조치)되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 2월 20일(목), 12시~15시 ㅇ 수급실적 : 최대수요 79,895㎿(09시), 최소수요 63,753㎿(07시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74738%26tag%3D%26nPage%3D14.html,354
육지 출력제어 실적 안내[2025년 2월 21일(금)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74739&tag=&nPage=14,2025-02-21,"육지 출력제어 실적 안내[2025년 2월 21일(금)] 작성일 2025/04/02 15:41 작성자 경부하기운영자 조회수 909 주간 시간대의 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망(또는 당일 기상급변으로 긴급 조치)되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 2월 21일(금), 12시~14시 ㅇ 수급실적 : 최대수요 80,061㎿(09시), 최소수요 63,306㎿(07시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74739%26tag%3D%26nPage%3D14.html,354
육지 출력제어 실적 안내[2025년 2월 22일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74740&tag=&nPage=14,2025-02-22,"육지 출력제어 실적 안내[2025년 2월 22일(토)] 작성일 2025/04/02 15:42 작성자 경부하기운영자 조회수 927 주간 시간대의 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망(또는 당일 기상급변으로 긴급 조치)되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2025년 2월 22일(토), 12시~16시 ㅇ 수급실적 : 최대수요 67,988㎿(20시), 최소수요 51,475㎿(18시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74740%26tag%3D%26nPage%3D14.html,354
